"code","iso","country","FOG.raw.1750","FOG.raw.1751","FOG.raw.1752","FOG.raw.1753","FOG.raw.1754","FOG.raw.1755","FOG.raw.1756","FOG.raw.1757","FOG.raw.1758","FOG.raw.1759","FOG.raw.1760","FOG.raw.1761","FOG.raw.1762","FOG.raw.1763","FOG.raw.1764","FOG.raw.1765","FOG.raw.1766","FOG.raw.1767","FOG.raw.1768","FOG.raw.1769","FOG.raw.1770","FOG.raw.1771","FOG.raw.1772","FOG.raw.1773","FOG.raw.1774","FOG.raw.1775","FOG.raw.1776","FOG.raw.1777","FOG.raw.1778","FOG.raw.1779","FOG.raw.1780","FOG.raw.1781","FOG.raw.1782","FOG.raw.1783","FOG.raw.1784","FOG.raw.1785","FOG.raw.1786","FOG.raw.1787","FOG.raw.1788","FOG.raw.1789","FOG.raw.1790","FOG.raw.1791","FOG.raw.1792","FOG.raw.1793","FOG.raw.1794","FOG.raw.1795","FOG.raw.1796","FOG.raw.1797","FOG.raw.1798","FOG.raw.1799","FOG.raw.1800","FOG.raw.1801","FOG.raw.1802","FOG.raw.1803","FOG.raw.1804","FOG.raw.1805","FOG.raw.1806","FOG.raw.1807","FOG.raw.1808","FOG.raw.1809","FOG.raw.1810","FOG.raw.1811","FOG.raw.1812","FOG.raw.1813","FOG.raw.1814","FOG.raw.1815","FOG.raw.1816","FOG.raw.1817","FOG.raw.1818","FOG.raw.1819","FOG.raw.1820","FOG.raw.1821","FOG.raw.1822","FOG.raw.1823","FOG.raw.1824","FOG.raw.1825","FOG.raw.1826","FOG.raw.1827","FOG.raw.1828","FOG.raw.1829","FOG.raw.1830","FOG.raw.1831","FOG.raw.1832","FOG.raw.1833","FOG.raw.1834","FOG.raw.1835","FOG.raw.1836","FOG.raw.1837","FOG.raw.1838","FOG.raw.1839","FOG.raw.1840","FOG.raw.1841","FOG.raw.1842","FOG.raw.1843","FOG.raw.1844","FOG.raw.1845","FOG.raw.1846","FOG.raw.1847","FOG.raw.1848","FOG.raw.1849","FOG.raw.1850","FOG.raw.1851","FOG.raw.1852","FOG.raw.1853","FOG.raw.1854","FOG.raw.1855","FOG.raw.1856","FOG.raw.1857","FOG.raw.1858","FOG.raw.1859","FOG.raw.1860","FOG.raw.1861","FOG.raw.1862","FOG.raw.1863","FOG.raw.1864","FOG.raw.1865","FOG.raw.1866","FOG.raw.1867","FOG.raw.1868","FOG.raw.1869","FOG.raw.1870","FOG.raw.1871","FOG.raw.1872","FOG.raw.1873","FOG.raw.1874","FOG.raw.1875","FOG.raw.1876","FOG.raw.1877","FOG.raw.1878","FOG.raw.1879","FOG.raw.1880","FOG.raw.1881","FOG.raw.1882","FOG.raw.1883","FOG.raw.1884","FOG.raw.1885","FOG.raw.1886","FOG.raw.1887","FOG.raw.1888","FOG.raw.1889","FOG.raw.1890","FOG.raw.1891","FOG.raw.1892","FOG.raw.1893","FOG.raw.1894","FOG.raw.1895","FOG.raw.1896","FOG.raw.1897","FOG.raw.1898","FOG.raw.1899","FOG.raw.1900","FOG.raw.1901","FOG.raw.1902","FOG.raw.1903","FOG.raw.1904","FOG.raw.1905","FOG.raw.1906","FOG.raw.1907","FOG.raw.1908","FOG.raw.1909","FOG.raw.1910","FOG.raw.1911","FOG.raw.1912","FOG.raw.1913","FOG.raw.1914","FOG.raw.1915","FOG.raw.1916","FOG.raw.1917","FOG.raw.1918","FOG.raw.1919","FOG.raw.1920","FOG.raw.1921","FOG.raw.1922","FOG.raw.1923","FOG.raw.1924","FOG.raw.1925","FOG.raw.1926","FOG.raw.1927","FOG.raw.1928","FOG.raw.1929","FOG.raw.1930","FOG.raw.1931","FOG.raw.1932","FOG.raw.1933","FOG.raw.1934","FOG.raw.1935","FOG.raw.1936","FOG.raw.1937","FOG.raw.1938","FOG.raw.1939","FOG.raw.1940","FOG.raw.1941","FOG.raw.1942","FOG.raw.1943","FOG.raw.1944","FOG.raw.1945","FOG.raw.1946","FOG.raw.1947","FOG.raw.1948","FOG.raw.1949","FOG.raw.1950","FOG.raw.1951","FOG.raw.1952","FOG.raw.1953","FOG.raw.1954","FOG.raw.1955","FOG.raw.1956","FOG.raw.1957","FOG.raw.1958","FOG.raw.1959","FOG.raw.1960","FOG.raw.1961","FOG.raw.1962","FOG.raw.1963","FOG.raw.1964","FOG.raw.1965","FOG.raw.1966","FOG.raw.1967","FOG.raw.1968","FOG.raw.1969","FOG.raw.1970","FOG.raw.1971","FOG.raw.1972","FOG.raw.1973","FOG.raw.1974","FOG.raw.1975","FOG.raw.1976","FOG.raw.1977","FOG.raw.1978","FOG.raw.1979","FOG.raw.1980","FOG.raw.1981","FOG.raw.1982","FOG.raw.1983","FOG.raw.1984","FOG.raw.1985","FOG.raw.1986","FOG.raw.1987","FOG.raw.1988","FOG.raw.1989","FOG.raw.1990","FOG.raw.1991","FOG.raw.1992","FOG.raw.1993","FOG.raw.1994","FOG.raw.1995","FOG.raw.1996","FOG.raw.1997","FOG.raw.1998","FOG.raw.1999","FOG.raw.2000","FOG.raw.2001","FOG.raw.2002","FOG.raw.2003","FOG.raw.2004","FOG.raw.2005","FOG.raw.2006","FOG.raw.2007","FOG.raw.2008","FOG.raw.2009","FOG.raw.2010","FOG.raw.2011","FOG.raw.2012","FOG.raw.2013","FOG.raw.2014","FOG.raw.2015","FOG.raw.2016","FOG.raw.2017","FOG.raw.2018","FOG.raw.2019","FOG.raw.2020","FOG.raw.2021","FOG.raw.2022"
410,"KOR","South Korea",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0748,0.0748,0.0748,0.0748,0.0748,0.0748,0.0748,0.0748,0.0748,0.0748,0.0748,0.0748,0.0748,0.0748,0.0748,0.0748,0.0749,0.0749,0.0749,0.0749,0.0749,0.0749,0.0749,0.0749,0.0749,0.0749,0.0749,0.0749,0.0749,0.0749,0.0749,0.0749,0.0749,0.0749,0.0749,0.0749,0.0749,0.0749,0.0749,0.0749,0.075,0.0877,0.123,0.176,0.243,0.32,0.401,0.483,0.561,0.63,0.687,0.734,0.776,0.816,0.853,0.889,0.926,0.964,1,1.05,1.1,1.15,1.21,1.27,1.33,1.4,1.47,1.54,1.62,1.7,1.78,5.95,17.1,33.6,53.7,75.5,97.5,118,135,147,152,150,142,131,117,102,86.2,72.1,60.6,53.2,51.1,53.3,57.6,63.8,71.5,80.5,90.3,101,111,122,132,142,153,165,178,191,205,220,236,252,269,287,308,331,356,383,412,443,476,511,547,593,654,728,812,903,998,1090,1190,1280,1360,1440,1520,1600,1690,1770,1850,1930,2000,2070,2090,2110,3590,3700,5960,8440,8940,10800,7530,13200,13000,9490,13000,10400,11100,11300,11700,14200,14700,14500,18500,16900,17900,18000,19500,17100,15300,16700,18300,18700,19900,21200,20400
728,"SSD","South Sudan",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000275,0.00102,0.00212,0.00346,0.00492,0.00637,0.00771,0.00881,0.00956,0.00983,0.00961,0.00901,0.00812,0.00704,0.00586,0.00468,0.0036,0.00271,0.00211,0.00189,0.00193,0.00203,0.0022,0.00242,0.00269,0.00299,0.00331,0.00365,0.004,0.00435,0.00471,0.00512,0.00558,0.00607,0.00662,0.00721,0.00784,0.00851,0.00924,0.01,0.0109,0.0119,0.0131,0.0144,0.0159,0.0175,0.0192,0.0211,0.023,0.025,0.0274,0.0303,0.0336,0.0372,0.041,0.045,0.0489,0.0529,0.0566,0.0601,0.0633,0.0664,0.0695,0.0725,0.0756,0.0788,0.0822,0.0858,0.0896,0.0894,0.521,0.772,1.16,2.73,4.57,7.07,9.81,13.5,20.2,38.2,53.4,68,85,103,125,134,140,149,157,158,160,164,168,183,202,228,252,281,306,332,381,394
724,"ESP","Spain",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,3.16,4.43,6.35,8.77,11.5,14.5,17.4,20.2,22.7,24.8,26.5,28,29.4,30.7,32.1,33.4,34.8,36.2,37.8,39.6,41.5,43.5,45.7,48,50.4,52.9,55.5,58.3,61.2,64.3,85.1,137,212,305,409,516,620,714,791,845,877,895,904,906,904,901,902,908,924,953,991,1030,1080,1120,1170,1230,1290,1350,1420,1480,1560,1640,1730,1830,1930,2040,2150,2270,2390,2510,2650,2810,2980,3170,3360,3550,3740,3920,4090,4240,4390,4560,4740,4930,5120,5310,5500,5680,5840,5980,6110,6210,6310,6400,6480,6570,6660,6770,6890,6070,6700,6580,6600,4960,4530,5230,5720,6630,7640,8300,8810,10500,10900,13400,14200,16300,18900,18900,16800,17100,16700,16800,16300,16300,9710,9660,7790,5850,5630,4560,4020,1220
144,"LKA","Sri Lanka",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000338,0.00126,0.00261,0.00425,0.00604,0.00782,0.00947,0.0108,0.0117,0.0121,0.0118,0.0111,0.00997,0.00864,0.0072,0.00575,0.00443,0.00333,0.00259,0.00232,0.00236,0.0025,0.0027,0.00298,0.0033,0.00367,0.00407,0.00448,0.00491,0.00534,0.00579,0.00629,0.00685,0.00746,0.00813,0.00885,0.00962,0.0105,0.0113,0.0123,0.0134,0.0146,0.0161,0.0177,0.0196,0.0215,0.0236,0.0259,0.0283,0.0307,0.0336,0.0372,0.0412,0.0456,0.0503,0.0552,0.0601,0.0649,0.0695,0.0738,0.0777,0.0815,0.0853,0.089,0.0929,0.0968,0.101,0.105,0.11,0.11,0.666,1.03,1.64,3.99,6.87,10.7,14.7,19.9,29.2,54.3,75,94.7,117,140,168,177,180,187,194,192,194,198,203,222,246,281,314,356,393,430,471,502
275,"PSE","State of Palestine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
729,"SDN","Sudan",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00101,0.00375,0.00779,0.0127,0.018,0.0234,0.0283,0.0323,0.0351,0.0361,0.0353,0.033,0.0298,0.0258,0.0215,0.0172,0.0132,0.00996,0.00774,0.00692,0.00706,0.00746,0.00808,0.00889,0.00986,0.011,0.0121,0.0134,0.0147,0.0159,0.0173,0.0188,0.0205,0.0223,0.0243,0.0264,0.0287,0.0312,0.0339,0.0367,0.0399,0.0437,0.0481,0.053,0.0584,0.0643,0.0706,0.0773,0.0844,0.0918,0.1,0.111,0.123,0.136,0.15,0.165,0.18,0.194,0.208,0.22,0.232,0.244,0.255,0.266,0.277,0.289,0.301,0.315,0.329,0.328,2.01,3.16,5.06,12.4,21.5,33.6,46,62.1,90.7,168,232,292,361,430,513,538,545,563,580,574,576,587,603,660,733,839,943,1070,1190,1300,1410,1510
740,"SUR","Suriname",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127,0.127,0.127,0.127,0.127,0.127,0.127,0.127,0.127,0.127,0.127,0.127,0.127,0.127,0.127,0.128,0.128,0.128,0.128,0.128,0.128,0.128,0.128,0.128,0.128,0.128,0.128,0.128,0.128,0.128,0.128,0.128,0.128,0.128,0.128,0.128,0.128,0.128,0.128,0.128,0.128,0.149,0.209,0.3,0.414,0.545,0.683,0.822,0.955,1.07,1.17,1.25,1.32,1.39,1.45,1.52,1.58,1.64,1.71,1.79,1.87,1.96,2.06,2.16,2.27,2.38,2.5,2.63,2.76,2.89,3.04,3.61,4.94,6.89,9.3,12,14.9,17.9,20.7,23.2,25.3,27.2,29,30.7,32.4,34,35.6,37.3,38.9,40.6,42.2,44,45.7,47.6,49.5,51.5,53.6,55.9,58.3,60.8,63.6,66.6,69.9,73.5,77.3,81.3,85.5,89.9,94.4,99,104,109,115,121,128,135,142,148,154,159,163,166,170,174,177,180,183,186,189,191,192,193,193,193,193,192,191,190,190,190,179,175,185,172,153,133,130,115,108,23,43.1,24.4,5.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
752,"SWE","Sweden",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.328,0.46,0.659,0.91,1.2,1.5,1.8,2.1,2.36,2.57,2.74,2.9,3.05,3.19,3.33,3.46,3.61,3.76,3.92,4.1,4.3,4.51,4.74,4.97,5.22,5.49,5.76,6.05,6.35,6.67,7.95,10.9,15.3,20.7,26.8,33.2,39.8,46,51.6,56.3,60.4,64.2,67.9,71.5,75.1,78.6,82.1,85.6,89.2,92.9,96.7,101,105,110,115,120,126,132,138,145,152,160,168,177,186,196,206,216,227,238,250,263,278,293,308,324,338,352,364,374,383,394,406,418,430,443,454,465,475,484,491,497,502,507,511,514,518,520,523,544,571,606,644,700,646,748,936,914,1040,1160,1210,1280,1290,1370,1410,1380,1350,1320,1280,1280,1250,1240,1240,1240,1270,1310,1260,1190,1140,1090,1050,1040
756,"CHE","Switzerland",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.269,0.377,0.541,0.747,0.981,1.23,1.48,1.72,1.93,2.11,2.25,2.38,2.5,2.62,2.73,2.84,2.96,3.08,3.22,3.37,3.53,3.71,3.89,4.08,4.29,4.51,4.73,4.97,5.22,5.47,6.51,8.91,12.4,16.8,21.7,26.9,32.2,37.3,41.8,45.7,49,52.2,55.3,58.3,61.3,64.2,67.2,70.1,73.1,76.1,79.4,83,86.8,91,95.5,100,105,111,116,122,128,135,142,149,157,166,174,183,192,201,211,223,235,247,260,273,285,297,307,315,324,334,346,359,373,386,399,412,423,433,442,450,458,466,473,479,485,489,493,420,402,368,308,293,417,486,590,734,796,931,987,1120,1180,1330,1370,1370,1420,1520,1450,1470,1550,1660,1710,1750,1770,1670,1680,1650,1570,1540,1520,1480
760,"SYR","Syria",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0033,0.0122,0.0254,0.0414,0.0589,0.0763,0.0923,0.105,0.114,0.118,0.115,0.108,0.0972,0.0842,0.0701,0.0561,0.0431,0.0325,0.0253,0.0226,0.023,0.0243,0.0264,0.029,0.0322,0.0358,0.0396,0.0437,0.0479,0.052,0.0564,0.0613,0.0667,0.0727,0.0792,0.0862,0.0938,0.102,0.111,0.12,0.13,0.143,0.157,0.173,0.191,0.21,0.23,0.252,0.275,0.3,0.328,0.362,0.402,0.445,0.491,0.538,0.586,0.633,0.677,0.719,0.758,0.795,0.831,0.868,0.905,0.943,0.984,1.03,1.07,1.07,6.49,10.1,16,38.9,66.9,104,143,194,284,529,731,923,1140,1370,1630,1720,1760,1830,1890,1880,1890,1930,1980,2160,2400,2730,3070,3470,3830,4190,4590,4890
158,"TWN","Taiwan",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.65e-09,2.65e-09,2.65e-09,2.65e-09,2.65e-09,2.65e-09,2.65e-09,2.65e-09,2.65e-09,2.65e-09,2.65e-09,2.65e-09,2.65e-09,2.65e-09,2.65e-09,2.65e-09,2.65e-09,2.65e-09,2.65e-09,2.65e-09,2.65e-09,2.65e-09,2.65e-09,2.65e-09,2.65e-09,2.65e-09,2.65e-09,2.65e-09,2.65e-09,2.65e-09,2.65e-09,2.65e-09,2.65e-09,2.65e-09,2.65e-09,2.66e-09,2.66e-09,2.66e-09,2.66e-09,2.66e-09,2.66e-09,3.11e-09,4.36e-09,6.25e-09,8.62e-09,1.13e-08,1.42e-08,1.71e-08,1.99e-08,2.23e-08,2.44e-08,2.6e-08,2.75e-08,2.89e-08,3.02e-08,3.15e-08,3.28e-08,3.42e-08,3.56e-08,3.72e-08,3.89e-08,4.08e-08,4.28e-08,4.49e-08,4.72e-08,4.95e-08,5.2e-08,5.46e-08,5.74e-08,6.02e-08,6.32e-08,0.0174,0.0646,0.134,0.218,0.31,0.402,0.487,0.556,0.603,0.621,0.607,0.569,0.512,0.444,0.37,0.296,0.227,0.171,0.133,0.119,0.199,0.422,0.763,1.2,1.7,2.24,2.81,3.36,3.89,4.36,4.79,5.22,5.66,6.1,6.54,6.99,7.44,7.89,8.35,8.81,11.3,13.8,16.3,18.8,21.3,23.8,26.4,29.1,31.8,34.7,38.3,42.8,48.2,54.3,60.9,67.7,74.7,81.7,88.3,94.6,101,108,115,122,129,136,142,147,151,154,685,1160,2400,2960,3420,4390,5050,6180,6360,5040,6650,53100,54000,57500,43100,26100,29500,25900,21000,10500,10700,8560,8720,9370,8360,7160,6950,8270,8190,8540,9040,8520
762,"TJK","Tajikistan",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.24,3.24,3.24,3.24,3.24,3.24,3.24,3.24,3.24,3.24,3.24,3.24,3.24,3.24,3.24,3.24,3.24,3.24,3.24,3.24,3.24,3.24,3.24,3.24,3.24,3.24,3.24,3.24,3.24,3.24,3.24,3.24,3.24,3.24,3.24,3.25,3.25,3.25,3.25,3.25,3.25,3.8,5.32,7.64,10.5,13.8,17.4,20.9,24.3,27.3,29.8,31.8,33.6,35.3,37,38.5,40.1,41.8,43.5,45.4,47.5,49.8,52.3,54.9,57.6,60.5,63.6,66.8,70.1,73.6,77.2,91.8,126,175,236,306,380,454,526,590,645,691,736,780,823,865,906,948,989,1030,1070,1120,1160,1210,1260,1310,1360,1420,1480,1550,1620,1690,1780,1870,1970,2070,2170,2290,2400,2520,2640,2770,2920,3080,3250,3430,3600,3760,3910,4040,4140,4230,4320,4410,4500,4580,4660,4730,4800,4850,4890,4910,4920,4910,4900,4880,4860,4840,4830,4830,3570,5260,4490,3290,3080,3320,2780,2640,2750,2940,3490,2920,3570,2550,4000,3280,3410,4140,2130,1630,1320,942,903,552,389,346,371,295,275,275,243,214,191
834,"TZA","Tanzania",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
764,"THA","Thailand",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0226,0.0841,0.175,0.285,0.404,0.524,0.634,0.725,0.786,0.809,0.79,0.741,0.668,0.579,0.482,0.385,0.296,0.223,0.174,0.155,1.52,5.34,11.2,18.6,27.2,36.5,46.1,55.5,64.4,72.3,79.5,86.8,94,101,109,116,123,130,138,145,152,158,163,169,174,181,188,196,207,219,242,282,338,404,479,560,642,723,800,870,941,1020,1110,1190,1280,1350,1420,1480,1510,1370,1420,1410,1280,1290,1340,1500,1650,1870,2440,4070,5560,6990,8630,10300,12300,12900,13200,13800,14200,14200,14300,14700,15100,16400,18100,20400,22800,25600,28100,30700,33500,35600
